6276.7711441639058,-3643.0473074384813,-2606.5783444432673,-1876.7791541371289,1921.0927385852426,-151.71915852948266,-694.40340970188504,-566.35024449097887,1599.8454061365653,-3347.9097530676681,-762.80208222163446,4662.4229338466994,-7723.9134278636138,6859.0519293000743,-2241.3094695301897,1505.6651510068182,-1425.6239019970226,3560.2167194805784,-4530.4353128713046,5439.5619358217709,-4058.4149223397017,2243.4225384933602,-639.46038594232061,-203.56586036916744,-1376.0052654565457,3035.6963986724118,-3339.4819701026186,2090.8957513122996,-1473.3393366595076,923.69460506147698,-773.03363588259435,-50.909883958112616,-146.18971003284793,535.81492487642254,-569.37156418189772,-2165.295461565091,1262.4652107168986,987.81061489605315,-2352.8301354229056,834.31759874593217,947.60956044650186,-2320.1605740333171,2359.9021777679841,-361.95145739288631,535.45379054332579,534.95840686821646,4126.6115184996124,-7003.9153579459644,6762.9875869038933,-3522.4902612821697,1830.6728164467524,-1592.4212652074611,3560.8864771653302,-3834.299507735745,3675.847053117328,-3807.7710596884476,3111.2283562286289,910.6896820759149,-5376.1351282396017,6461.9804262076705
-7044.334785557021,-3286.4468535607689,-4475.6014112086677,8559.2145789785773,-2513.1625991189203,-1178.7384870019007,706.87965622111403,625.37323599349293,-2670.3765192725577,-1764.8331809818562,3402.8304612668435,-3777.007540833943,911.99350608264297,3338.0744913482886,-4359.7592893643114,4228.0041230855568,1138.2365190081946,-5115.9191846785825,6396.564540747906,-1975.8239770088226,-224.35206012601262,1235.0866340852774,-3707.8148911022254,8063.0253564386767,-5961.8452531626162,6176.8023692082088,-9902.1452608232194,6804.7879550577509,-4572.7702871449146,2765.3695280837842,-3609.2188349585103,-2064.1770976587854,1947.6989317288123,-218.29414747612657,1367.3627719121916,-955.0700864606174,-1342.6400497160105,292.43173467792639,1212.8314290997032,99.174578767615955,-3273.6186940469033,3575.3541465126068,-4604.3402175937754,2491.4676373209481,1884.983873533364,-1907.6816259699447,3602.7263595239097,-1503.6258247873825,-1548.4134062326027,2315.4779495786361,-763.1034380300872,1229.0624229146713,-964.76166034731477,1658.0691614895195,-937.97494694160207,-932.87134162828522,659.78029779329995,1853.7494819589795,-1356.398836521676,1099.1011658510379
-2531.7665655748706,-2444.3009611911211,4626.1551320555418,1381.7978606173033,-1168.6140211499137,-89.322744036084401,4821.0312481763867,-1004.4965360869617,1075.6715377241014,3644.0083592674805,-1672.5081473280093,452.59961861838116,-740.03575995856397,1017.8269587148658,-5516.8473784607841,3085.581899867565,-5986.1864614273136,7350.404771797901,-8260.1547112952594,10177.574538130231,-12952.352509780385,7388.1783576939497,-5653.1547239622996,10936.6032664624,-10964.952396448778,13763.441012284946,-13609.868287721605,13527.800010091287,-5836.2661903468606,2519.7264646414214,2124.0115242284364,-7384.5643164841758,10979.286589535619,-4051.8584065626765,8627.9840198828551,-9187.8842829462355,2253.2791828226409,-1048.1495893262704,5126.2675007377338,1531.3373615067007,-6531.1804455700485,3239.9444992430963,-770.47088043590054,-3036.8206854521982,1618.5285452396915,-5182.9206958684927,-1449.5384087624063,18.962210389242784,-1997.9451817724243,-2091.127609725047,-1714.029006458934,1688.1014277356653,-5318.6484572732752,3920.9717339820086,-1472.7862240789595,-1069.1310736354412,1238.0915549718845,-5220.0044981868359,6971.0513685605329,-9391.5367319787129
-4586.0502237109931,-801.45130328918594,-35.254071183663854,3417.4810332652041,2683.3695129691091,1450.4811104362539,-3922.1217652318746,-4592.4212170251212,5184.8005318673841,738.14822209323711,2658.6309099181294,-2353.0290237505806,-6523.1071261983016,6656.2219520700555,-1083.1822325600638,467.42505830321488,-3223.9830391502896,5645.1049842092871,875.39303699355582,26343.219797535952,-45374.828348589537,24606.083550727799,-28191.232059704937,68219.060286461638,-42886.620411121279,22367.707375095859,-44461.531137276921,28390.998989002077,19702.136654556474,-11626.6077903245,4574.1475893796141,-53283.393350162733,63523.5054852541,-33215.272498906299,63765.108282307781,-74206.944123108042,15695.762929301614,-1319.0575092711115,32493.666049916541,-7944.6849930457302,-23025.83341075588,-7655.8289619566604,3303.4287272570155,2101.1083735915045,805.09407656260635,-2342.1945123653168,-3990.0866178281703,7953.175946777711,76.329169197074961,-2664.3531897382659,-2781.6054289962594,5002.907657109482,3218.2941185965205,1131.1389290320799,-546.40055851824252,-7910.8317734835382,113.30876498882787,7090.8551139328183,-783.57267171491719,-7830.3711946380654
-6561.1387028415838,5480.11700450847,1142.6071416284999,8679.4822895292891,-3622.4774373182991,-5678.4910534104019,-7042.7988904571503,5784.0504799604714,8181.0108929139324,-5125.4823885360393,-4331.8927465048328,-6609.9235769975139,6636.9147113343743,5205.4871931621828,-5150.4720346221466,-6049.7267475797089,-111.45528365105616,31082.873639953948,-93947.302453101991,238888.58661134203,-108655.34665013125,36677.232939414098,28467.741400192372,-97176.156052133229,276071.89087324968,-91815.9851599916,29171.295230763619,13331.831674961963,-43850.387650712415,250692.67302595012,-39199.121335000556,21066.866910991757,-47487.826348376133,65125.320466570964,177282.06089814851,76343.496155623405,-42172.142449828432,-29395.70938034603,89883.262559477036,203123.17194236827,74441.279570262006,-26674.956436367927,-13690.449897589786,8344.3730272049943,6173.1168455474208,-2867.6317628722127,-8355.6751383852879,2056.7146916820507,2928.2276652070468,4535.9318391449788,-11972.321059638203,-3848.7883988339618,2747.8666268641759,9612.3738255537701,3367.7677809568654,-10330.243886583399,-415.79324558098983,-3759.7680390864357,15635.585824635602,-1183.6576142025476
15178.311032600957,491.10557360676506,9733.9971026335206,-4139.3495158929445,-4217.4770158174324,-2927.5357366908802,3854.2046134983193,9573.391192694231,-4092.1075799177538,-3256.5792691199085,-5997.8179553524151,5207.5614055312026,7672.4946286986706,-1581.4786988812873,-4697.9415017465999,-4971.0672536765087,9591.4108006085389,4093.8769115120663,-37662.630029327636,-2263.7642133904146,41743.520600165946,3307.6506099924231,-11880.306823416113,-20471.604154453566,14313.251427812287,-9535.148833682777,34048.784401214783,-17789.438378668063,-22710.182694997133,1425.0635179946657,30080.08425298821,8966.5605871931657,-20590.871513659371,-10093.617043086451,-7868.6269720295622,21242.793324752103,20039.125826151227,-14734.970516706931,-39350.517820049608,8561.8166206813621,45499.598369147585,-1701.620684596094,-12105.673296365147,-2965.9764292952277,4339.4607453947865,3054.0517393390692,-3009.0525076049516,1161.682414652583,-221.24741505684747,4979.5949331601087,2995.1297638236797,-11196.794975011757,-6109.1483988980626,5815.7443590109306,10169.553121329356,6598.6280709275643,-4255.2745461589657,3705.561018342446,3272.2523742293238,27883.541323791953
10962.964596275735,4790.5830637339386,2224.6296489303036,1396.8593150954907,206.3602757932349,5038.7562521764539,3991.8972686490242,4349.5665605718505,-5658.3024862596276,460.59621209876934,-5839.6729353352357,-1125.0078686933089,6496.5782224942177,-2237.4737019437498,5189.0927351704377,-9656.3827289305846,8504.4296265227313,-6051.0343717553733,-514.59428118186941,757.48393446511011,-1770.0643072933615,-925.00896538202005,-483.90606119198554,-12658.30136768255,467.40347224352286,6680.6459651851064,9306.0106238789886,-4183.0132528773811,922.00958644826949,1596.7459464878445,4457.5747053443629,4417.4137307992905,-5001.3991932574099,34.216060306954823,7114.3880349022347,504.87562102394423,-6813.9750649581247,6984.8924555070989,-12789.992264617393,1136.8440407761091,-768.52997974604068,17493.665597305742,-5701.4311734436924,4299.374337571463,-10606.889887253135,5224.2917591759169,1839.8134111229872,7918.0607099961489,505.78491900435819,-8291.8247298773458,326.72101672862101,-5761.3667714886769,-1575.6639839920342,2889.5877059825921,10434.945475826002,8972.211472724126,4660.7781198326948,1774.9335106857807,13914.186392653002,14590.603927745051
5780.8363156009573,-12242.582656930519,-79.21746777504444,7808.4138278253795,-8004.1818183241958,3839.4003883481846,51.296657189188544,-2847.3730831278044,1192.0279342478084,-341.75812055958852,-589.43754196770738,4241.2934561481416,-382.36907327602171,942.52407144864935,-3955.3259364223577,3924.1101486023654,-584.94126323133423,-951.67113824528599,1339.5782234082992,641.60207074109348,-256.79492666499618,7647.4344226919384,-7819.9716222287716,10400.422211211813,-15532.592764870824,20721.096567007622,-5558.9706146258195,-1782.2000033096444,10507.414537912553,-9411.0206956884122,11267.757565177422,-16874.86894643437,12144.876476973479,-17209.21484441344,20766.789522373831,-10147.298752701385,11349.915612352044,-3936.2708995202584,-6940.6970984126629,7884.6208768907572,-9234.4631695586922,9944.8777680334078,-4070.6282750304545,3403.2918613792976,441.96580426312835,-4274.811535945134,-52.815881067596251,2126.8436000993324,4432.2912016572009,583.42820332309964,-2431.1046539657518,2423.8987947998053,-5232.4716275018764,-3650.5695220653874,3297.2563040257264,-2732.8926948152944,1124.405454892468,760.92053978003514,-8755.0324473344863,-363.45311335241081
-8740.8760187676635,2886.4936904283431,8784.5907679321444,-3838.3195127509925,-7525.5451229208156,15308.017278440569,-13341.306549123829,7045.5339266040946,-753.86119210760683,9986.5070669783199,-11067.269803171188,-5958.6945155490075,1915.2208662532121,2360.2498527120315,-3221.4238264087926,4738.2677914925289,-3277.8552523677849,14328.984989860686,-23437.546073541929,20154.377118930548,-1802.4629783851813,32822.590112609272,-21278.628844105908,14863.232773923379,-44563.369908391025,39776.18122098162,-20880.642335706798,-1552.6937314046861,31487.255670874463,15784.203625467242,-56157.629306929404,12892.142401508368,17768.885211425524,-47261.174026012864,49343.775022957001,460.56426375250732,10445.814823722119,-15440.516865160806,-13286.892040265731,7264.407052185561,3969.9067369659438,2390.1198790116141,-1274.2249472585424,-5380.1425751316074,1703.6083267312606,-795.57818691527939,-420.54606123833832,9736.9561610127039,13756.595165641569,-3649.9028411284489,-7444.288602371882,-4166.7455337756655,-2910.8745490532219,-8016.7282567144375,2784.7341261857414,-3353.1086409204163,312.03195475214466,-8258.6778326514177,-6132.5036623660872,-3616.8242533422385
8027.7721315483477,4894.4215267827158,-11039.527141466042,-4148.0340134074331,9824.570049838705,-4147.3633115006705,-11216.913653894941,17584.408219347588,-95667.675313697648,204324.94999089625,-103161.39882583871,16666.70957859635,-8928.6462899322778,5351.6300119487969,4191.8192328781779,3211.1247545689812,-7767.7023911459073,-1853.5099279182812,-5342.490202011867,21025.798023245974,20646.305665235945,-100369.11046467994,260343.4977904261,-93350.071728884199,34206.491680401479,-7814.3074616534132,11574.843882307145,-10382.452246994771,-15593.694969951714,232960.00690851509,-19280.82061951267,-2586.348962666139,7827.3474831601916,3960.1385749600722,-41932.402139976199,65999.261242372871,196535.42199811264,74454.31719682258,-24611.310569029611,-16794.15631790485,13437.072242896511,8494.1646215866385,671.00398362470878,-4663.1930339744285,-4153.7485964245316,-5868.9000311291902,614.32365667479985,7692.4785115245577,104901.35607586284,233534.40359801546,97642.394578714026,6485.7481733541408,15019.096643857747,-3098.4839994223894,-6083.2534149491894,-4945.9658773992278,1566.5783161012391,-12597.857920693117,-27531.053639928112,-10924.409493678077
